time_s,MLII,V5,record
4.136111111111111,-0.345,-0.24,mitbih_100_clean
4.138888888888889,-0.34,-0.26,mitbih_100_clean
4.141666666666667,-0.36,-0.26,mitbih_100_clean
4.144444444444445,-0.38,-0.25,mitbih_100_clean
4.147222222222222,-0.36,-0.24,mitbih_100_clean
4.15,-0.345,-0.235,mitbih_100_clean
4.152777777777778,-0.35,-0.24,mitbih_100_clean
4.155555555555556,-0.35,-0.255,mitbih_100_clean
4.158333333333333,-0.355,-0.27,mitbih_100_clean
4.161111111111111,-0.38,-0.285,mitbih_100_clean
4.163888888888889,-0.39,-0.29,mitbih_100_clean
4.166666666666667,-0.395,-0.31,mitbih_100_clean
4.169444444444444,-0.425,-0.33,mitbih_100_clean
4.1722222222222225,-0.455,-0.365,mitbih_100_clean
4.175,-0.475,-0.37,mitbih_100_clean
4.177777777777778,-0.51,-0.35,mitbih_100_clean
4.180555555555555,-0.545,-0.26,mitbih_100_clean
4.183333333333334,-0.54,-0.135,mitbih_100_clean
4.186111111111111,-0.495,-0.02,mitbih_100_clean
4.188888888888889,-0.405,0.035,mitbih_100_clean
4.191666666666666,-0.295,0.095,mitbih_100_clean
4.194444444444445,-0.16,0.185,mitbih_100_clean
4.197222222222222,0.04,0.315,mitbih_100_clean
4.2,0.315,0.45,mitbih_100_clean
4.2027777777777775,0.595,0.515,mitbih_100_clean
4.205555555555556,0.8,0.45,mitbih_100_clean
4.208333333333333,0.885,0.175,mitbih_100_clean
4.211111111111111,0.795,-0.18,mitbih_100_clean
4.213888888888889,0.52,-0.385,mitbih_100_clean
4.216666666666667,0.13,-0.395,mitbih_100_clean
4.219444444444444,-0.215,-0.345,mitbih_100_clean
4.222222222222222,-0.425,-0.31,mitbih_100_clean
4.225,-0.5,-0.29,mitbih_100_clean
4.227777777777778,-0.49,-0.275,mitbih_100_clean
4.230555555555555,-0.45,-0.265,mitbih_100_clean
4.233333333333333,-0.4,-0.235,mitbih_100_clean
4.236111111111111,-0.39,-0.25,mitbih_100_clean
4.238888888888889,-0.395,-0.265,mitbih_100_clean
4.241666666666666,-0.395,-0.255,mitbih_100_clean
4.2444444444444445,-0.4,-0.245,mitbih_100_clean
4.247222222222222,-0.39,-0.24,mitbih_100_clean
4.25,-0.38,-0.24,mitbih_100_clean
4.252777777777778,-0.385,-0.25,mitbih_100_clean
4.2555555555555555,-0.385,-0.26,mitbih_100_clean
4.258333333333334,-0.4,-0.265,mitbih_100_clean
4.261111111111111,-0.41,-0.275,mitbih_100_clean
4.263888888888889,-0.41,-0.255,mitbih_100_clean
4.266666666666667,-0.39,-0.24,mitbih_100_clean
4.269444444444445,-0.39,-0.245,mitbih_100_clean
4.272222222222222,-0.405,-0.26,mitbih_100_clean
4.275,-0.405,-0.26,mitbih_100_clean
4.277777777777778,-0.415,-0.265,mitbih_100_clean
4.280555555555556,-0.41,-0.25,mitbih_100_clean
4.283333333333333,-0.395,-0.25,mitbih_100_clean
4.286111111111111,-0.395,-0.245,mitbih_100_clean
4.288888888888889,-0.4,-0.25,mitbih_100_clean
4.291666666666667,-0.415,-0.265,mitbih_100_clean
4.294444444444444,-0.415,-0.255,mitbih_100_clean
4.2972222222222225,-0.415,-0.25,mitbih_100_clean
4.3,-0.4,-0.245,mitbih_100_clean
4.302777777777778,-0.39,-0.245,mitbih_100_clean
4.305555555555555,-0.39,-0.255,mitbih_100_clean
4.308333333333334,-0.41,-0.26,mitbih_100_clean
4.311111111111111,-0.415,-0.25,mitbih_100_clean
4.313888888888889,-0.405,-0.24,mitbih_100_clean
4.316666666666666,-0.395,-0.215,mitbih_100_clean
4.319444444444445,-0.395,-0.23,mitbih_100_clean
4.322222222222222,-0.395,-0.25,mitbih_100_clean
4.325,-0.405,-0.25,mitbih_100_clean
4.3277777777777775,-0.41,-0.255,mitbih_100_clean
4.330555555555556,-0.41,-0.24,mitbih_100_clean
4.333333333333333,-0.4,-0.22,mitbih_100_clean
4.336111111111111,-0.39,-0.235,mitbih_100_clean
4.338888888888889,-0.395,-0.235,mitbih_100_clean
4.341666666666667,-0.41,-0.24,mitbih_100_clean
4.344444444444444,-0.425,-0.255,mitbih_100_clean
4.347222222222222,-0.415,-0.245,mitbih_100_clean
4.35,-0.405,-0.225,mitbih_100_clean
4.352777777777778,-0.41,-0.23,mitbih_100_clean
4.355555555555555,-0.405,-0.235,mitbih_100_clean
4.358333333333333,-0.415,-0.24,mitbih_100_clean
4.361111111111111,-0.425,-0.24,mitbih_100_clean
4.363888888888889,-0.425,-0.24,mitbih_100_clean
4.366666666666666,-0.41,-0.23,mitbih_100_clean
4.3694444444444445,-0.395,-0.245,mitbih_100_clean
4.372222222222222,-0.39,-0.255,mitbih_100_clean
4.375,-0.4,-0.25,mitbih_100_clean
4.377777777777778,-0.41,-0.25,mitbih_100_clean
4.3805555555555555,-0.41,-0.235,mitbih_100_clean
4.383333333333334,-0.4,-0.24,mitbih_100_clean
4.386111111111111,-0.39,-0.235,mitbih_100_clean
4.388888888888889,-0.41,-0.255,mitbih_100_clean
4.391666666666667,-0.42,-0.255,mitbih_100_clean
4.394444444444445,-0.42,-0.255,mitbih_100_clean
4.397222222222222,-0.415,-0.25,mitbih_100_clean
4.4,-0.415,-0.235,mitbih_100_clean
4.402777777777778,-0.405,-0.26,mitbih_100_clean
4.405555555555556,-0.42,-0.255,mitbih_100_clean
4.408333333333333,-0.415,-0.27,mitbih_100_clean
4.411111111111111,-0.425,-0.285,mitbih_100_clean
4.413888888888889,-0.41,-0.285,mitbih_100_clean
4.416666666666667,-0.4,-0.28,mitbih_100_clean
4.419444444444444,-0.405,-0.285,mitbih_100_clean
4.4222222222222225,-0.4,-0.285,mitbih_100_clean
4.425,-0.4,-0.305,mitbih_100_clean
4.427777777777778,-0.41,-0.295,mitbih_100_clean
4.430555555555555,-0.4,-0.285,mitbih_100_clean
4.433333333333334,-0.395,-0.29,mitbih_100_clean
4.436111111111111,-0.395,-0.305,mitbih_100_clean
4.438888888888889,-0.405,-0.32,mitbih_100_clean
4.441666666666666,-0.41,-0.335,mitbih_100_clean
4.444444444444445,-0.425,-0.34,mitbih_100_clean
4.447222222222222,-0.425,-0.315,mitbih_100_clean
4.45,-0.41,-0.315,mitbih_100_clean
4.4527777777777775,-0.41,-0.33,mitbih_100_clean
4.455555555555556,-0.42,-0.345,mitbih_100_clean
4.458333333333333,-0.43,-0.35,mitbih_100_clean
4.461111111111111,-0.445,-0.355,mitbih_100_clean
4.463888888888889,-0.44,-0.365,mitbih_100_clean
4.466666666666667,-0.435,-0.355,mitbih_100_clean
4.469444444444444,-0.43,-0.365,mitbih_100_clean
4.472222222222222,-0.43,-0.37,mitbih_100_clean
4.475,-0.45,-0.375,mitbih_100_clean
4.477777777777778,-0.445,-0.375,mitbih_100_clean
4.480555555555555,-0.445,-0.37,mitbih_100_clean
4.483333333333333,-0.435,-0.355,mitbih_100_clean
4.486111111111111,-0.435,-0.36,mitbih_100_clean
4.488888888888889,-0.445,-0.34,mitbih_100_clean
4.491666666666666,-0.44,-0.34,mitbih_100_clean
4.4944444444444445,-0.45,-0.33,mitbih_100_clean
4.497222222222222,-0.43,-0.315,mitbih_100_clean
4.5,-0.43,-0.29,mitbih_100_clean
4.502777777777778,-0.415,-0.275,mitbih_100_clean
4.5055555555555555,-0.4,-0.265,mitbih_100_clean
4.508333333333334,-0.4,-0.26,mitbih_100_clean
4.511111111111111,-0.385,-0.245,mitbih_100_clean
4.513888888888889,-0.365,-0.225,mitbih_100_clean
4.516666666666667,-0.335,-0.205,mitbih_100_clean
4.519444444444445,-0.33,-0.2,mitbih_100_clean
4.522222222222222,-0.325,-0.19,mitbih_100_clean
4.525,-0.33,-0.2,mitbih_100_clean
4.527777777777778,-0.33,-0.185,mitbih_100_clean
4.530555555555556,-0.31,-0.175,mitbih_100_clean
4.533333333333333,-0.295,-0.16,mitbih_100_clean
4.536111111111111,-0.285,-0.155,mitbih_100_clean
4.538888888888889,-0.29,-0.165,mitbih_100_clean
4.541666666666667,-0.29,-0.16,mitbih_100_clean
4.544444444444444,-0.31,-0.17,mitbih_100_clean
4.5472222222222225,-0.295,-0.15,mitbih_100_clean
4.55,-0.285,-0.145,mitbih_100_clean
4.552777777777778,-0.28,-0.15,mitbih_100_clean
4.555555555555555,-0.3,-0.145,mitbih_100_clean
4.558333333333334,-0.29,-0.145,mitbih_100_clean
4.561111111111111,-0.295,-0.155,mitbih_100_clean
4.563888888888889,-0.29,-0.15,mitbih_100_clean
4.566666666666666,-0.28,-0.135,mitbih_100_clean
4.569444444444445,-0.275,-0.145,mitbih_100_clean
4.572222222222222,-0.275,-0.145,mitbih_100_clean
4.575,-0.29,-0.15,mitbih_100_clean
4.5777777777777775,-0.29,-0.145,mitbih_100_clean
4.580555555555556,-0.285,-0.14,mitbih_100_clean
4.583333333333333,-0.27,-0.13,mitbih_100_clean
4.586111111111111,-0.27,-0.135,mitbih_100_clean
4.588888888888889,-0.27,-0.14,mitbih_100_clean
4.591666666666667,-0.275,-0.145,mitbih_100_clean
4.594444444444444,-0.29,-0.165,mitbih_100_clean
4.597222222222222,-0.285,-0.155,mitbih_100_clean
4.6,-0.275,-0.145,mitbih_100_clean
4.602777777777778,-0.275,-0.15,mitbih_100_clean
4.605555555555555,-0.29,-0.16,mitbih_100_clean
4.608333333333333,-0.295,-0.16,mitbih_100_clean
4.611111111111111,-0.305,-0.16,mitbih_100_clean
4.613888888888889,-0.295,-0.145,mitbih_100_clean
4.616666666666666,-0.295,-0.14,mitbih_100_clean
4.6194444444444445,-0.285,-0.15,mitbih_100_clean
4.622222222222222,-0.29,-0.165,mitbih_100_clean
4.625,-0.3,-0.17,mitbih_100_clean
4.627777777777778,-0.305,-0.165,mitbih_100_clean
4.6305555555555555,-0.31,-0.165,mitbih_100_clean
4.633333333333334,-0.295,-0.15,mitbih_100_clean
4.636111111111111,-0.3,-0.15,mitbih_100_clean
4.638888888888889,-0.305,-0.165,mitbih_100_clean
4.641666666666667,-0.31,-0.17,mitbih_100_clean
4.644444444444445,-0.325,-0.18,mitbih_100_clean
4.647222222222222,-0.325,-0.165,mitbih_100_clean
4.65,-0.315,-0.155,mitbih_100_clean
4.652777777777778,-0.31,-0.16,mitbih_100_clean
4.655555555555556,-0.315,-0.165,mitbih_100_clean
4.658333333333333,-0.315,-0.175,mitbih_100_clean
4.661111111111111,-0.325,-0.18,mitbih_100_clean
4.663888888888889,-0.32,-0.165,mitbih_100_clean
4.666666666666667,-0.31,-0.15,mitbih_100_clean
4.669444444444444,-0.32,-0.17,mitbih_100_clean
4.6722222222222225,-0.315,-0.17,mitbih_100_clean
4.675,-0.33,-0.185,mitbih_100_clean
4.677777777777778,-0.33,-0.175,mitbih_100_clean
4.680555555555555,-0.32,-0.175,mitbih_100_clean
4.683333333333334,-0.31,-0.16,mitbih_100_clean
4.686111111111111,-0.31,-0.165,mitbih_100_clean
4.688888888888889,-0.31,-0.17,mitbih_100_clean
4.691666666666666,-0.33,-0.18,mitbih_100_clean
4.694444444444445,-0.335,-0.175,mitbih_100_clean
4.697222222222222,-0.33,-0.17,mitbih_100_clean
4.7,-0.32,-0.16,mitbih_100_clean
4.7027777777777775,-0.325,-0.16,mitbih_100_clean
4.705555555555556,-0.325,-0.17,mitbih_100_clean
4.708333333333333,-0.33,-0.19,mitbih_100_clean
4.711111111111111,-0.335,-0.165,mitbih_100_clean
4.713888888888889,-0.33,-0.16,mitbih_100_clean
4.716666666666667,-0.325,-0.155,mitbih_100_clean
4.719444444444444,-0.325,-0.16,mitbih_100_clean
4.722222222222222,-0.32,-0.155,mitbih_100_clean
4.725,-0.325,-0.165,mitbih_100_clean
4.727777777777778,-0.33,-0.185,mitbih_100_clean
4.730555555555555,-0.325,-0.175,mitbih_100_clean
4.733333333333333,-0.315,-0.15,mitbih_100_clean
4.736111111111111,-0.305,-0.155,mitbih_100_clean
4.738888888888889,-0.325,-0.165,mitbih_100_clean
4.741666666666666,-0.315,-0.17,mitbih_100_clean
4.7444444444444445,-0.335,-0.17,mitbih_100_clean
4.747222222222222,-0.33,-0.165,mitbih_100_clean
4.75,-0.31,-0.15,mitbih_100_clean
4.752777777777778,-0.32,-0.16,mitbih_100_clean
4.7555555555555555,-0.33,-0.17,mitbih_100_clean
4.758333333333334,-0.33,-0.175,mitbih_100_clean
4.761111111111111,-0.335,-0.18,mitbih_100_clean
4.763888888888889,-0.33,-0.155,mitbih_100_clean
4.766666666666667,-0.33,-0.15,mitbih_100_clean
4.769444444444445,-0.32,-0.145,mitbih_100_clean
4.772222222222222,-0.32,-0.16,mitbih_100_clean
4.775,-0.33,-0.165,mitbih_100_clean
4.777777777777778,-0.33,-0.16,mitbih_100_clean
4.780555555555556,-0.325,-0.16,mitbih_100_clean
4.783333333333333,-0.315,-0.145,mitbih_100_clean
4.786111111111111,-0.315,-0.15,mitbih_100_clean
4.788888888888889,-0.315,-0.15,mitbih_100_clean
4.791666666666667,-0.33,-0.16,mitbih_100_clean
4.794444444444444,-0.33,-0.16,mitbih_100_clean
4.7972222222222225,-0.32,-0.15,mitbih_100_clean
4.8,-0.315,-0.15,mitbih_100_clean
4.802777777777778,-0.305,-0.15,mitbih_100_clean
4.805555555555555,-0.305,-0.155,mitbih_100_clean
4.808333333333334,-0.295,-0.16,mitbih_100_clean
4.811111111111111,-0.315,-0.16,mitbih_100_clean
4.813888888888889,-0.3,-0.15,mitbih_100_clean
4.816666666666666,-0.275,-0.13,mitbih_100_clean
4.819444444444445,-0.255,-0.15,mitbih_100_clean
4.822222222222222,-0.255,-0.155,mitbih_100_clean
4.825,-0.26,-0.16,mitbih_100_clean
4.8277777777777775,-0.265,-0.15,mitbih_100_clean
4.830555555555556,-0.255,-0.125,mitbih_100_clean
4.833333333333333,-0.235,-0.12,mitbih_100_clean
4.836111111111111,-0.23,-0.115,mitbih_100_clean
4.838888888888889,-0.225,-0.125,mitbih_100_clean
4.841666666666667,-0.22,-0.135,mitbih_100_clean
4.844444444444444,-0.22,-0.14,mitbih_100_clean
4.847222222222222,-0.215,-0.13,mitbih_100_clean
4.85,-0.2,-0.105,mitbih_100_clean
4.852777777777778,-0.205,-0.105,mitbih_100_clean
4.855555555555555,-0.205,-0.1,mitbih_100_clean
4.858333333333333,-0.225,-0.105,mitbih_100_clean
4.861111111111111,-0.235,-0.09,mitbih_100_clean
4.863888888888889,-0.24,-0.08,mitbih_100_clean
4.866666666666666,-0.23,-0.075,mitbih_100_clean
4.8694444444444445,-0.215,-0.09,mitbih_100_clean
4.872222222222222,-0.24,-0.09,mitbih_100_clean
4.875,-0.24,-0.1,mitbih_100_clean
4.877777777777778,-0.25,-0.1,mitbih_100_clean
4.8805555555555555,-0.235,-0.095,mitbih_100_clean
4.883333333333334,-0.21,-0.09,mitbih_100_clean
4.886111111111111,-0.2,-0.11,mitbih_100_clean
4.888888888888889,-0.22,-0.125,mitbih_100_clean
4.891666666666667,-0.255,-0.13,mitbih_100_clean
4.894444444444445,-0.275,-0.12,mitbih_100_clean
4.897222222222222,-0.285,-0.12,mitbih_100_clean
4.9,-0.3,-0.11,mitbih_100_clean
4.902777777777778,-0.305,-0.11,mitbih_100_clean
4.905555555555556,-0.32,-0.12,mitbih_100_clean
4.908333333333333,-0.33,-0.13,mitbih_100_clean
4.911111111111111,-0.325,-0.14,mitbih_100_clean
4.913888888888889,-0.32,-0.145,mitbih_100_clean
4.916666666666667,-0.33,-0.125,mitbih_100_clean
4.919444444444444,-0.33,-0.13,mitbih_100_clean
4.9222222222222225,-0.335,-0.15,mitbih_100_clean
4.925,-0.34,-0.145,mitbih_100_clean
4.927777777777778,-0.345,-0.14,mitbih_100_clean
4.930555555555555,-0.34,-0.14,mitbih_100_clean
4.933333333333334,-0.335,-0.12,mitbih_100_clean
4.936111111111111,-0.32,-0.135,mitbih_100_clean
4.938888888888889,-0.325,-0.145,mitbih_100_clean
4.941666666666666,-0.335,-0.16,mitbih_100_clean
4.944444444444445,-0.345,-0.15,mitbih_100_clean
4.947222222222222,-0.345,-0.135,mitbih_100_clean
4.95,-0.345,-0.125,mitbih_100_clean
4.9527777777777775,-0.335,-0.135,mitbih_100_clean
4.955555555555556,-0.34,-0.145,mitbih_100_clean
4.958333333333333,-0.345,-0.15,mitbih_100_clean
4.961111111111111,-0.355,-0.16,mitbih_100_clean
4.963888888888889,-0.34,-0.145,mitbih_100_clean
4.966666666666667,-0.34,-0.135,mitbih_100_clean
4.969444444444444,-0.34,-0.135,mitbih_100_clean
4.972222222222222,-0.34,-0.125,mitbih_100_clean
4.975,-0.345,-0.16,mitbih_100_clean
4.977777777777778,-0.355,-0.175,mitbih_100_clean
4.980555555555555,-0.365,-0.195,mitbih_100_clean
4.983333333333333,-0.37,-0.21,mitbih_100_clean
4.986111111111111,-0.405,-0.23,mitbih_100_clean
4.988888888888889,-0.445,-0.27,mitbih_100_clean
4.991666666666666,-0.48,-0.29,mitbih_100_clean
4.9944444444444445,-0.495,-0.28,mitbih_100_clean
4.997222222222222,-0.52,-0.195,mitbih_100_clean
5.0,-0.535,-0.05,mitbih_100_clean
5.002777777777778,-0.505,0.085,mitbih_100_clean
5.0055555555555555,-0.415,0.195,mitbih_100_clean
5.008333333333334,-0.28,0.305,mitbih_100_clean
5.011111111111111,-0.135,0.42,mitbih_100_clean
5.013888888888889,0.065,0.565,mitbih_100_clean
5.016666666666667,0.3,0.705,mitbih_100_clean
5.019444444444445,0.58,0.8,mitbih_100_clean
5.022222222222222,0.81,0.795,mitbih_100_clean
5.025,0.945,0.595,mitbih_100_clean
5.027777777777778,0.92,0.235,mitbih_100_clean
5.030555555555556,0.775,-0.075,mitbih_100_clean
5.033333333333333,0.445,-0.19,mitbih_100_clean
5.036111111111111,0.02,-0.185,mitbih_100_clean
5.038888888888889,-0.295,-0.155,mitbih_100_clean
5.041666666666667,-0.445,-0.17,mitbih_100_clean
5.044444444444444,-0.47,-0.165,mitbih_100_clean
5.0472222222222225,-0.425,-0.155,mitbih_100_clean
5.05,-0.38,-0.145,mitbih_100_clean
5.052777777777778,-0.36,-0.155,mitbih_100_clean
5.055555555555555,-0.36,-0.19,mitbih_100_clean
5.058333333333334,-0.37,-0.2,mitbih_100_clean
5.061111111111111,-0.38,-0.195,mitbih_100_clean
5.063888888888889,-0.38,-0.175,mitbih_100_clean
5.066666666666666,-0.375,-0.175,mitbih_100_clean
5.069444444444445,-0.37,-0.18,mitbih_100_clean
5.072222222222222,-0.365,-0.185,mitbih_100_clean
5.075,-0.37,-0.2,mitbih_100_clean
5.0777777777777775,-0.385,-0.195,mitbih_100_clean
5.080555555555556,-0.385,-0.2,mitbih_100_clean
5.083333333333333,-0.375,-0.195,mitbih_100_clean
5.086111111111111,-0.37,-0.19,mitbih_100_clean
5.088888888888889,-0.37,-0.195,mitbih_100_clean
5.091666666666667,-0.385,-0.2,mitbih_100_clean
5.094444444444444,-0.395,-0.2,mitbih_100_clean
5.097222222222222,-0.385,-0.19,mitbih_100_clean
5.1,-0.385,-0.18,mitbih_100_clean
5.102777777777778,-0.39,-0.185,mitbih_100_clean
5.105555555555555,-0.385,-0.195,mitbih_100_clean
5.108333333333333,-0.395,-0.21,mitbih_100_clean
5.111111111111111,-0.41,-0.21,mitbih_100_clean
5.113888888888889,-0.4,-0.175,mitbih_100_clean
5.116666666666666,-0.395,-0.19,mitbih_100_clean
5.1194444444444445,-0.38,-0.185,mitbih_100_clean
5.122222222222222,-0.395,-0.185,mitbih_100_clean
5.125,-0.395,-0.195,mitbih_100_clean
5.127777777777778,-0.4,-0.2,mitbih_100_clean
5.1305555555555555,-0.4,-0.195,mitbih_100_clean
5.133333333333334,-0.395,-0.18,mitbih_100_clean
5.136111111111111,-0.39,-0.19,mitbih_100_clean
5.138888888888889,-0.39,-0.195,mitbih_100_clean
5.141666666666667,-0.395,-0.19,mitbih_100_clean
5.144444444444445,-0.405,-0.195,mitbih_100_clean
5.147222222222222,-0.39,-0.175,mitbih_100_clean
5.15,-0.385,-0.175,mitbih_100_clean
5.152777777777778,-0.375,-0.185,mitbih_100_clean
5.155555555555556,-0.375,-0.19,mitbih_100_clean
5.158333333333333,-0.38,-0.195,mitbih_100_clean
5.161111111111111,-0.39,-0.19,mitbih_100_clean
5.163888888888889,-0.385,-0.185,mitbih_100_clean
5.166666666666667,-0.37,-0.17,mitbih_100_clean
5.169444444444444,-0.37,-0.17,mitbih_100_clean
5.1722222222222225,-0.37,-0.19,mitbih_100_clean
5.175,-0.375,-0.2,mitbih_100_clean
5.177777777777778,-0.385,-0.2,mitbih_100_clean
5.180555555555555,-0.37,-0.18,mitbih_100_clean
5.183333333333334,-0.39,-0.175,mitbih_100_clean
5.186111111111111,-0.375,-0.195,mitbih_100_clean
5.188888888888889,-0.37,-0.175,mitbih_100_clean
5.191666666666666,-0.38,-0.19,mitbih_100_clean
5.194444444444445,-0.39,-0.19,mitbih_100_clean
5.197222222222222,-0.39,-0.19,mitbih_100_clean
5.2,-0.385,-0.18,mitbih_100_clean
5.2027777777777775,-0.375,-0.19,mitbih_100_clean
5.205555555555556,-0.375,-0.21,mitbih_100_clean
5.208333333333333,-0.385,-0.205,mitbih_100_clean
5.211111111111111,-0.395,-0.2,mitbih_100_clean
5.213888888888889,-0.39,-0.21,mitbih_100_clean
5.216666666666667,-0.385,-0.195,mitbih_100_clean
5.219444444444444,-0.375,-0.205,mitbih_100_clean
5.222222222222222,-0.38,-0.215,mitbih_100_clean
5.225,-0.385,-0.23,mitbih_100_clean
5.227777777777778,-0.39,-0.215,mitbih_100_clean
5.230555555555555,-0.38,-0.225,mitbih_100_clean
5.233333333333333,-0.38,-0.205,mitbih_100_clean
5.236111111111111,-0.37,-0.215,mitbih_100_clean
5.238888888888889,-0.37,-0.235,mitbih_100_clean
5.241666666666666,-0.365,-0.245,mitbih_100_clean
5.2444444444444445,-0.39,-0.245,mitbih_100_clean
5.247222222222222,-0.365,-0.24,mitbih_100_clean
5.25,-0.365,-0.245,mitbih_100_clean
5.252777777777778,-0.36,-0.235,mitbih_100_clean
5.2555555555555555,-0.375,-0.26,mitbih_100_clean
5.258333333333334,-0.38,-0.265,mitbih_100_clean
5.261111111111111,-0.4,-0.27,mitbih_100_clean
5.263888888888889,-0.39,-0.265,mitbih_100_clean
5.266666666666667,-0.375,-0.265,mitbih_100_clean
5.269444444444445,-0.375,-0.27,mitbih_100_clean
5.272222222222222,-0.37,-0.285,mitbih_100_clean
5.275,-0.385,-0.3,mitbih_100_clean
5.277777777777778,-0.39,-0.295,mitbih_100_clean
5.280555555555556,-0.39,-0.295,mitbih_100_clean
5.283333333333333,-0.39,-0.295,mitbih_100_clean
5.286111111111111,-0.39,-0.305,mitbih_100_clean
5.288888888888889,-0.375,-0.31,mitbih_100_clean
5.291666666666667,-0.385,-0.32,mitbih_100_clean
5.294444444444444,-0.395,-0.325,mitbih_100_clean
5.2972222222222225,-0.38,-0.32,mitbih_100_clean
5.3,-0.37,-0.31,mitbih_100_clean
5.302777777777778,-0.375,-0.32,mitbih_100_clean
5.305555555555555,-0.375,-0.32,mitbih_100_clean
5.308333333333334,-0.39,-0.325,mitbih_100_clean
5.311111111111111,-0.405,-0.31,mitbih_100_clean
5.313888888888889,-0.375,-0.28,mitbih_100_clean
5.316666666666666,-0.37,-0.28,mitbih_100_clean
5.319444444444445,-0.36,-0.28,mitbih_100_clean
5.322222222222222,-0.375,-0.265,mitbih_100_clean
5.325,-0.385,-0.265,mitbih_100_clean
5.3277777777777775,-0.38,-0.25,mitbih_100_clean
5.330555555555556,-0.37,-0.225,mitbih_100_clean
5.333333333333333,-0.36,-0.2,mitbih_100_clean
5.336111111111111,-0.345,-0.195,mitbih_100_clean
5.338888888888889,-0.345,-0.19,mitbih_100_clean
5.341666666666667,-0.33,-0.18,mitbih_100_clean
5.344444444444444,-0.33,-0.17,mitbih_100_clean
5.347222222222222,-0.315,-0.15,mitbih_100_clean
5.35,-0.31,-0.135,mitbih_100_clean
5.352777777777778,-0.295,-0.115,mitbih_100_clean
5.355555555555555,-0.285,-0.125,mitbih_100_clean
5.358333333333333,-0.285,-0.13,mitbih_100_clean
5.361111111111111,-0.295,-0.12,mitbih_100_clean
5.363888888888889,-0.28,-0.105,mitbih_100_clean
5.366666666666666,-0.27,-0.1,mitbih_100_clean
5.3694444444444445,-0.28,-0.1,mitbih_100_clean
5.372222222222222,-0.28,-0.1,mitbih_100_clean
5.375,-0.28,-0.115,mitbih_100_clean
5.377777777777778,-0.29,-0.12,mitbih_100_clean
5.3805555555555555,-0.29,-0.105,mitbih_100_clean
5.383333333333334,-0.28,-0.1,mitbih_100_clean
5.386111111111111,-0.275,-0.105,mitbih_100_clean
5.388888888888889,-0.28,-0.115,mitbih_100_clean
5.391666666666667,-0.285,-0.12,mitbih_100_clean
5.394444444444445,-0.29,-0.11,mitbih_100_clean
5.397222222222222,-0.29,-0.105,mitbih_100_clean
5.4,-0.28,-0.095,mitbih_100_clean
5.402777777777778,-0.28,-0.1,mitbih_100_clean
5.405555555555556,-0.285,-0.11,mitbih_100_clean
5.408333333333333,-0.29,-0.12,mitbih_100_clean
5.411111111111111,-0.3,-0.12,mitbih_100_clean
5.413888888888889,-0.295,-0.115,mitbih_100_clean
5.416666666666667,-0.285,-0.105,mitbih_100_clean
5.419444444444444,-0.28,-0.105,mitbih_100_clean
5.4222222222222225,-0.285,-0.095,mitbih_100_clean
5.425,-0.285,-0.105,mitbih_100_clean
5.427777777777778,-0.295,-0.12,mitbih_100_clean
5.430555555555555,-0.285,-0.115,mitbih_100_clean
5.433333333333334,-0.28,-0.105,mitbih_100_clean
5.436111111111111,-0.275,-0.11,mitbih_100_clean
5.438888888888889,-0.28,-0.125,mitbih_100_clean
5.441666666666666,-0.29,-0.115,mitbih_100_clean
5.444444444444445,-0.31,-0.13,mitbih_100_clean
5.447222222222222,-0.305,-0.115,mitbih_100_clean
5.45,-0.285,-0.095,mitbih_100_clean
5.4527777777777775,-0.27,-0.1,mitbih_100_clean
5.455555555555556,-0.27,-0.11,mitbih_100_clean
5.458333333333333,-0.275,-0.115,mitbih_100_clean
5.461111111111111,-0.285,-0.115,mitbih_100_clean
5.463888888888889,-0.285,-0.105,mitbih_100_clean
5.466666666666667,-0.27,-0.1,mitbih_100_clean
5.469444444444444,-0.265,-0.11,mitbih_100_clean
5.472222222222222,-0.265,-0.1,mitbih_100_clean
5.475,-0.265,-0.1,mitbih_100_clean
5.477777777777778,-0.28,-0.105,mitbih_100_clean
5.480555555555555,-0.265,-0.095,mitbih_100_clean
5.483333333333333,-0.245,-0.095,mitbih_100_clean
5.486111111111111,-0.235,-0.095,mitbih_100_clean
5.488888888888889,-0.235,-0.11,mitbih_100_clean
5.491666666666666,-0.25,-0.115,mitbih_100_clean
5.4944444444444445,-0.25,-0.11,mitbih_100_clean
5.497222222222222,-0.245,-0.105,mitbih_100_clean
5.5,-0.215,-0.105,mitbih_100_clean
5.502777777777778,-0.22,-0.115,mitbih_100_clean
5.5055555555555555,-0.245,-0.115,mitbih_100_clean
5.508333333333334,-0.255,-0.135,mitbih_100_clean
5.511111111111111,-0.23,-0.125,mitbih_100_clean
5.513888888888889,-0.205,-0.135,mitbih_100_clean
5.516666666666667,-0.21,-0.125,mitbih_100_clean
5.519444444444445,-0.22,-0.13,mitbih_100_clean
5.522222222222222,-0.23,-0.15,mitbih_100_clean
5.525,-0.24,-0.155,mitbih_100_clean
5.527777777777778,-0.24,-0.165,mitbih_100_clean
5.530555555555556,-0.245,-0.165,mitbih_100_clean
5.533333333333333,-0.25,-0.17,mitbih_100_clean
5.536111111111111,-0.27,-0.175,mitbih_100_clean
5.538888888888889,-0.285,-0.17,mitbih_100_clean
5.541666666666667,-0.315,-0.175,mitbih_100_clean
